job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds
in-72b12b928a1b3639,We are committed to developing our employees and to delivering outstanding service to our customers.,[],0,[],0,"[""develop employees"", ""deliver outstanding service""]",2,[],0,"[""develop employees"", ""deliver outstanding service""]",2,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.6418656,0.6418656,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,2,0,2,0,0,0,0,0.845,0.9,1.0,3.143338441848755
in-aafaf175d9daeacb,"What youll bring to the team: Proficiency in 3D modelling using Autodesk 3ds Max, particularly for architectural projects (environments, buildings, furniture, etc.). A good understanding of large -scene optimization techniques. Familiarity with VRay for 3ds Max. Strong organisational skills, time management, and an eagle eye for detail. Good written and spoken English communication skills. Bonus points for a general understanding of PBR principles!","[""organisational skills"", ""time management"", ""communication skills.""]",3,"[""3D modelling"", ""Autodesk 3ds"", ""architectural projects"", ""buildings,"", ""furniture,"", ""large"", ""-scene optimization techniques."", ""VRay"", ""3ds Max."", ""English"", ""PBR""]",11,"[""model 3D objects"", ""optimize large scenes"", ""organize tasks"", ""manage time"", ""pay attention to detail"", ""communicate in English""]",6,"[""Autodesk 3ds Max"", ""architectural projects"", ""VRay"", ""PBR principles""]",4,"[""model 3D objects"", ""optimize large scenes"", ""organize tasks"", ""manage time"", ""pay attention to detail"", ""communicate in English"", ""organisational skills"", ""communication skills.""]",8,"[""Autodesk 3ds Max"", ""architectural projects"", ""VRay"", ""PBR principles"", ""3D modelling"", ""buildings,"", ""furniture,"", ""large"", ""-scene optimization techniques."", ""3ds Max."", ""English"", ""PBR""]",12,1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 4}",3,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 5}",0.7234477566111729,0.6884896863816343,0.6680362232306198,"{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,7,0.16054894281763363,0.04888300871340802,0.15560508944809512,12,0.14894020557403564,1,0,8,2,5,1,8,1,3,0.8068750000000001,0.9377019750333189,1.0,2.294713020324707
in-21364b40829236ca,"Primarily these will be net revenue based, but you will also be accountable for consistently improving client coverage metrics and customer satisfaction across projects.","[""consistently improving client coverage metrics"", ""customer satisfaction""]",2,[],0,"[""improve client coverage metrics"", ""improve customer satisfaction""]",2,[],0,"[""improve client coverage metrics"", ""improve customer satisfaction""]",2,[],0,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.9179786874747531,0.9942512595178463,0.9089180108509687,"{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.94137242436409,2,0,2,0,0,2,0,0,0,0.8580000000000001,1.3956159619323099,1.0,2.694786310195923
in-439220e371583132,Follows hospital’s project management methodology.,[],0,[],0,"[""follow project management methodology""]",1,"[""project management methodology""]",1,"[""follow project management methodology""]",1,"[""project management methodology""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.57388243968,0.57388243968,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,2,0.0455335115131579,0.016396902794096477,0.0455335115131579,17,0.0,0,0,1,0,1,0,0,1,0,0.8550000000000001,0.9,1.0,1.967740774154663
in-0b06c39773ccbdcc,We have designed our culture to create an environment where people are empowered to do their best work and continuously improve and grow.,[],0,[],0,"[""empower people"", ""continuously improve""]",2,[],0,"[""empower people"", ""continuously improve""]",2,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.6412032000000001,0.6412032000000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,2,0,2,0,0,0,0,0.8400000000000001,0.9,1.0,1.875063419342041
in-3cb58e99e898653a,On -site is not required but encouraged if you are local for team bonding.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.643862009048462
in-43ef55143f3f5bc4,You will be responsible for ensuring that no stakeholder is surprised by a risk or delay. Project Governance: Monitor project health using appropriate metrics and KPIs.,"[""ensuring that no stakeholder is surprised by a risk or delay."", ""Monitor project health using appropriate metrics"", ""KPIs.""]",3,[],0,"[""monitor project health""]",1,"[""Project Governance"", ""metrics"", ""KPIs""]",3,"[""monitor project health"", ""ensuring that no stakeholder is surprised by a risk or delay."", ""KPIs.""]",3,"[""Project Governance"", ""metrics"", ""KPIs""]",3,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.7346332081356258,0.9130967302737056,0.6543732331751674,"{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,1,0.02289063616802818,0.0,0.02289063616802818,18,0.3027506868044535,1,0,3,2,0,1,0,3,0,0.7655303030303031,0.9837556256756678,1.0,2.186215400695801
in-8dce33779e78cf53,"We embrace a hybrid work model, helping you stay connected with your team and aligned with business priorities while giving you the flexibility to maintain a healthy work -life balance.",[],0,[],0,"[""maintain work-life balance""]",1,[],0,"[""maintain work-life balance""]",1,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.6412032000000001,0.6412032000000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,1,0,1,0,0,0,0,0.8400000000000001,0.9,1.0,1.8087186813354492
in-68dc0a62c9921f65,We use E -Verify to confirm the identity and employment eligibility of all new hires.,[],0,[],0,[],0,"[""E-Verify""]",1,[],0,"[""E-Verify""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,1,0.024093764079244517,0.0,0.024093764079244517,18,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.9108996391296387
in-204489a49a795844,"If you're driven to get results and would like to collaborate within a growing and fast -paced digital marketing team, then GM Financial may be the right place for you. Our program offers: 11 weeks of work experience (May 27, 2026 - August 7, 2026 ) Executive and peer networking opportunities Independent and team project experiences Philanthropic activities Career development Opportunity to apply for full -time career positions Our Culture: Our team members define and shape our culture — an envi","[""driven"", ""get results"", ""collaborate""]",3,[],0,"[""collaborate within a team"", ""get results"", ""network with peers"", ""manage projects independently"", ""manage team projects"", ""apply for full-time positions""]",6,"[""Digital marketing""]",1,"[""collaborate within a team"", ""get results"", ""network with peers"", ""manage projects independently"", ""manage team projects"", ""apply for full-time positions"", ""driven"", ""collaborate""]",8,"[""Digital marketing""]",1,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 0}",0,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 6}",2,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 6}",0.6402074102503952,0.6949077299091977,0.6276275773692768,"{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,2,0.04090559608057926,0.009382818459550649,0.04090559608057926,17,0.1666666567325592,1,0,8,2,5,1,0,1,0,0.8,0.9449999959021808,1.0,2.7626821994781494
in-ddc8d55e66c8ce42,"Along with the following: A Degree in Mechanical Engineering level 4 or equivalent. Strong organisational and planning skills. Financial skills including estimating, budgeting, forecasting, analysis & reporting. Ability to analyse failure trends and implement practical solutions. A sound understanding of technical maintenance techniques. Strong communication skills, with the ability to effectively engage key stakeholders. Experience in shutdown and maintenance planning preferable. Experience wit","[""organisational and"", ""planning skills."", ""Financial"", ""estimating"", ""budgeting"", ""analyse failure trends"", ""implement practical solutions."", ""communication skills"", ""effectively"", ""engage key stakeholders."", ""positive"", ""proactive mindset"", ""thrive in a fast -paced environment.""]",13,"[""Degree in"", ""Mechanical Engineering"", ""forecasting,"", ""analysis &"", ""reporting."", ""technical maintenance techniques."", ""shutdown and"", ""maintenance planning"", ""CMMS,"", ""SAP,"", ""MS project applications"", ""Excel.""]",12,"[""organise and plan work"", ""estimate finances"", ""budget finances"", ""forecast finances"", ""analyse financial data"", ""report financial information"", ""analyse failure trends"", ""implement practical solutions"", ""communicate with stakeholders"", ""plan shutdowns"", ""plan maintenance"", ""use CMMS"", ""use SAP"", ""use MS Project"", ""use Excel""]",15,"[""Mechanical Engineering"", ""technical maintenance techniques"", ""CMMS"", ""SAP"", ""MS Project"", ""Excel""]",6,"[""organise and plan work"", ""estimate finances"", ""budget finances"", ""forecast finances"", ""analyse financial data"", ""report financial information"", ""analyse failure trends"", ""implement practical solutions"", ""communicate with stakeholders"", ""plan shutdowns"", ""plan maintenance"", ""use CMMS"", ""use SAP"", ""use MS Project"", ""use Excel"", ""organisational and"", ""planning skills."", ""Financial"", ""estimating"", ""communication skills"", ""effectively"", ""engage key stakeholders."", ""positive"", ""proactive mindset"", ""thrive in a fast -paced environment.""]",25,"[""Mechanical Engineering"", ""technical maintenance techniques"", ""CMMS"", ""SAP"", ""MS Project"", ""Excel"", ""Degree in"", ""forecasting,"", ""analysis &"", ""reporting."", ""shutdown and"", ""maintenance planning"", ""MS project applications"", ""Excel.""]",14,11,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 10, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",14,1,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 10, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 1}",22,3,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 17, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 3}",0.6783977455256696,0.690802777096468,0.6331362580661487,"{""Very High"": 1, ""High"": 2, ""Medium High"": 1, ""Medium"": 5, ""Medium Low"": 4, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 6, ""Medium"": 8, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 6, ""Medium"": 9, ""Medium Low"": 0, ""Low"": 8, ""Very Low"": 0}",19,8,0.2242330084234104,0.20321148862402702,0.11150922869258655,11,0.13034228086471558,2,0,26,10,12,3,8,2,4,0.8165000000000002,0.9107527753926259,1.0,5.3307342529296875
in-6e1fcdfa04efede6,This role goes beyond traditional product management— it requires someone who can drive transformative product and business impact as a visionary leader shaping Flexxon’s future direction and growth.,"[""drive transformative product"", ""business impact""]",2,[],0,"[""drive product impact"", ""drive business impact"", ""shape future direction"", ""shape growth""]",4,"[""product management""]",1,"[""drive product impact"", ""drive business impact"", ""shape future direction"", ""shape growth"", ""drive transformative product""]",5,"[""product management""]",1,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",1,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.6022062468742446,0.6337512000000001,0.5869093418990139,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,3,0.0700860707383407,0.0,0.0700860707383407,16,0.0,0,0,6,1,3,1,0,1,0,0.8010000000000002,0.882,1.0,2.0292131900787354
in-1291b47e03c5d4d1,"In this role, the candidate will develop, assist, and lead delivery teams in building projects within Salesforce Commerce Cloud.","[""develop"", ""assist"", ""lead delivery teams""]",3,"[""Salesforce"", ""Commerce Cloud.""]",2,"[""develop projects within Salesforce Commerce Cloud"", ""assist delivery teams in building projects"", ""lead delivery teams in building projects""]",3,"[""Salesforce Commerce Cloud""]",1,"[""develop projects within Salesforce Commerce Cloud"", ""assist delivery teams in building projects"", ""lead delivery teams in building projects"", ""develop"", ""assist""]",5,"[""Salesforce Commerce Cloud"", ""Salesforce"", ""Commerce Cloud.""]",3,2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",3,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 2}",0.8068659556098635,0.7673336195038071,0.7114856745093991,"{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 2, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 2, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,4,0.053260647761238906,0.053260647761238906,0.0,15,0.2839101552963257,1,0,5,2,2,1,2,1,0,0.7935000000000001,0.9674059741209933,1.0,3.4924635887145996
in-02696f2d4714aaa1,"In addition, our Global Functions team provide centralized expertise and support—like HR, Finance, and IT—to ensure consistency, efficiency, and strategic alignment across all business units.",[],0,[],0,"[""provide expertise"", ""provide support"", ""ensure consistency"", ""ensure efficiency"", ""ensure strategic alignment""]",5,"[""HR"", ""Finance"", ""IT""]",3,"[""provide expertise"", ""provide support"", ""ensure consistency"", ""ensure efficiency"", ""ensure strategic alignment""]",5,"[""HR"", ""Finance"", ""IT""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",0,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",0.0,0.6408057600000001,0.6408057600000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,5,0,5,0,0,3,0,0.8370000000000001,0.9,1.0,3.703287124633789
in-76ee2832f6c5491c,"Our team of high performers is driven to provide our customers with outstanding service and Albertans with choices they can trust. ABOUT INFORMATION TECHNOLOGIES IT proudly provides the computer systems, security, IT services and governance that support AGLC’s businesses, including the operation & support of mission critical gaming, liquor and corporate systems running on a variety of computing platforms.",[],0,[],0,"[""provide computer systems"", ""provide security"", ""provide IT services"", ""provide governance"", ""support AGLC\u2019s businesses"", ""operate mission critical gaming systems"", ""support mission critical gaming systems"", ""operate mission critical liquor systems"", ""support mission critical liquor systems"", ""operate mission critical corporate systems"", ""support mission critical corporate systems""]",11,"[""Information Technologies"", ""IT services"", ""computer systems"", ""security"", ""governance"", ""gaming systems"", ""liquor systems"", ""corporate systems"", ""computing platforms""]",9,"[""provide computer systems"", ""provide security"", ""provide IT services"", ""provide governance"", ""support AGLC\u2019s businesses"", ""operate mission critical gaming systems"", ""support mission critical gaming systems"", ""operate mission critical liquor systems"", ""support mission critical liquor systems"", ""operate mission critical corporate systems"", ""support mission critical corporate systems""]",11,"[""Information Technologies"", ""IT services"", ""computer systems"", ""security"", ""governance"", ""gaming systems"", ""liquor systems"", ""corporate systems"", ""computing platforms""]",9,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",10,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 6, ""Create"": 0, ""N/A"": 1}",10,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 6, ""Create"": 0, ""N/A"": 1}",0.0,0.613932623162182,0.613932623162182,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 7, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 7, ""Low"": 0, ""Very Low"": 0}",19,8,0.15569410412141294,0.064056758478965,0.14555131447942635,11,0.0,0,0,11,0,11,0,0,9,0,0.8178181818181819,0.9,1.0,4.496886730194092
in-bbae95e0dca0c2f5,"In addition, they provide essential support to the Chief Digital Officer in implementing and delivering the Digital/Data and IT Strategies, ensuring alignment with business objectives and maintaining robust security standards.","[""implementing"", ""delivering the Digital / Data"", ""IT Strategies"", ""ensuring alignment with business objectives"", ""maintaining robust security standards.""]",5,[],0,"[""implement Digital/Data and IT Strategies"", ""deliver Digital/Data and IT Strategies"", ""ensure alignment with business objectives"", ""maintain robust security standards""]",4,"[""Digital/Data and IT Strategies"", ""business objectives"", ""security standards""]",3,"[""implement Digital/Data and IT Strategies"", ""deliver Digital/Data and IT Strategies"", ""ensure alignment with business objectives"", ""maintain robust security standards"", ""implementing"", ""IT Strategies""]",6,"[""Digital/Data and IT Strategies"", ""business objectives"", ""security standards""]",3,5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 0}",3,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 1}",5,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 3, ""Create"": 0, ""N/A"": 1}",0.8201353338696468,0.8549685594234866,0.779172626552045,"{""Very High"": 1, ""High"": 2, ""Medium High"": 2, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,6,0.0948031468256811,0.07386211521910728,0.04049025272068225,13,0.5605931162834167,3,0,6,2,1,3,0,3,0,0.8247500000000002,1.1202280190797802,1.0,4.6456828117370605
