job_id,skill,type,bloom,confidence_score,confidence_tier,verification_level,is_verified,semantic_density,context_agreement,source,source_file,review_id,human_valid,human_type,human_bloom,human_notes,reviewer_id,job_text
in-192e3d1483bd7d61,drive enhancements to product suite,Hard,Create,1.0,Very High,Verified_HIGH,True,0.78,1.26,BERT+LLM,verified_skills.csv,skill_c3c2a80ba51e,,,,,,The solution is now used by some of the world’s leading Life Sciences companies. Position Summary Reporting to our Software Development Manager the Software Developer will help Kneat grow its market leading technology by contributing to the continuous growth and improvement of our software. The successful candidate will use their proven technical skills to drive enhancements to our product suite.
in-09c6e84249e26add,develop custom ETL pipelines,Hard,Create,1.0,Very High,Verified_HIGH,True,0.8,1.36,BERT+LLM,verified_skills.csv,skill_4510e466e887,,,,,,"Your ultimate goal is to develop comprehensive governance solutions that ensure the integrity, privacy, and security of Apple's diverse data assets. Preferred Qualifications Proficiency in designing and developing custom ETL pipelines using SQL and scripting languages (Python/Shell) and workflow management tools like Airflow."
in-70a2eb5261b8c030,develop complex data integrations solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.33,BERT+LLM,verified_skills.csv,skill_8a47b9c0a17d,,,,,,"Design and Develop software and technology solutions consistent with stated architectural principles and guidelines Design, develop, and unit test resolution for production defects Design and develop complex data integrations solutions consistent with stated architectural principles and guidelines Participate in peer code review, collaborate with Architects, and share insights/input with fellow developers/Sr developers Collaborate with Quality Assurance to solve complex problems/defects, and lea"
in-b4f9841b07b7ce9b,develop graphics,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.28,BERT+LLM,verified_skills.csv,skill_5e271eb7627f,,,,,,"Work closely with the in game entertainment team to brainstorm and develop graphics and other assets. Assist in the overall production setup, maintenance and breakdown of production equipment, including: + JVC ENG Professional Cameras + NewTek TriCaster and 3Play systems + Daktronics Display Studio and Content Creator + DAK Stats / PointStreak Stats / Trackman Systems A basic knowledge or foundation of production equipment is a plus but not necessary - training will be provided."
in-610639a5728065d9,create VoiceQ sessions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.81,1.27,BERT+LLM,verified_skills.csv,skill_abeda6aa397e,,,,,,"Reporting to the Technical Operations Lead, you will work across all aspects of the production business, supporting the Transfer and Asset Coordinator, Engineers, Editors, and Mixers in the timely distribution of key assets, creating VoiceQ sessions, tracking files and communicating regular updates to the internal team as well as clients."
in-5f24905b422258e8,develop technical solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.86,1.28,BERT+LLM,verified_skills.csv,skill_ab790fe7f8e2,,,,,,Experience developing software & technical solutions that meet strict security & regulatory compliance requirements. Problem Solving: Strong analytical and problem -solving skills to understand complex challenges and devise effective solutions.
in-d2c6a2161837d30b,build pipelines,Hard,Create,0.992,Very High,Verified_HIGH,True,0.84,1.19,BERT+LLM,verified_skills.csv,skill_3aa3571e4d8d,,,,,,"Your primary responsibility will be to design, build, and maintain the robust, scalable infrastructure and pipelines required to deploy, monitor, and manage machine learning models in production environments."
in-343fb59fed699dbe,manage global Infrastructure projects,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.35,BERT+LLM,verified_skills.csv,skill_4770879c7649,,,,,,"The ideal candidate has experience managing global Infrastructure projects/programs; developing, monitoring, and reporting project/program health metrics; leading cross -functional teams; developing and implementing change management plans; training and mentoring performance; and driving position readiness improvement."
in-f0b48fead02e6e98,review architectural drawings,Hard,Create,1.0,Very High,Verified_HIGH,True,0.87,1.27,BERT+LLM,verified_skills.csv,skill_df52085d8022,,,,,,"Estimating Duties Review architectural drawings to identify acoustic products (panels, baffles, clouds, etc.) Perform takeoffs — count quantities, calculate areas, and summarize dimensions Prepare accurate quotes using our estimating software Use Excel to organize data, perform calculations, and check for accuracy Clarify missing or unclear information with clients or internal teams 2 ."
in-637ce4ff0662e5c9,architect web applications,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.33,BERT+LLM,verified_skills.csv,skill_a3116172ebaf,,,,,,"You'll architect web applications, write optimised SQL for massive data sets, structure extensible data and application logic, and design high -quality APIs."
in-b384ffc42151e03d,deliver platform enhancements,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.33,BERT+LLM,verified_skills.csv,skill_af7c7957a0cd,,,,,,"Manage change and improve user proficiency to meet operational and strategic needs. Continuous Improvement, Innovation & Scalability: Deliver platform enhancements on time and streamline content processes."
in-6235657510a0ff3f,enhance data pipelines,Hard,Create,1.0,Very High,Verified_HIGH,True,0.81,1.26,BERT+LLM,verified_skills.csv,skill_27855d3fe41b,,,,,,"Further responsibilities may include: Ko Tō Rourou | Your key responsibilities Building and enhancing data pipelines and storage so that data is clean, accurate, and optimised for consumption Engage with client technical teams and architects so that your proposed design is understood and endorsed to proceed Work with other data and analytics professionals and teams to industrialise analysis into an analytics solution Apply depth of expertise to guide mor junior staff to recommend quality solutio"
in-a5613f8134bc65c5,lead the development of processes for database management,Hard,Create,0.978,Very High,Verified_HIGH,True,0.92,1.21,BERT+LLM,verified_skills.csv,skill_a96297dddc0c,,,,,,"This requires keeping abreast of new developments in these areas; communicating new developments and technologies to programmers and analysts on a regular basis; looking for opportunities where development teams might take advantage of new functionality available through new versions; and mentoring programmers and analysts in these areas through the technical design and construction phases as systems are developed. Leading the development and implementation of guidelines, standards, and processe"
in-de8eb2f3ea03ed61,develop solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.3,BERT+LLM,verified_skills.csv,skill_a291f988c809,,,,,,"The Unix Platform Engineer will collaborate with cross -functional teams to develop solutions aligned with business needs and industry standards, including cloud security, virtualisation, and DevOps practices."
in-c544b177c63d3d08,implement machine learning models,Hard,Create,1.0,Very High,Verified_HIGH,True,0.82,1.29,BERT+LLM,verified_skills.csv,skill_7e030a2bcb6d,,,,,,"As a Machine Learning Engineer, you will play a pivotal role in designing and implementing LLM agents, architectures and machine learning models that power Thrive's AI -driven career guidance tools."
in-9bf4d6d9ee1e4a14,improve sourcing processes,Hard,Create,1.0,Very High,Verified_HIGH,True,0.82,1.19,BERT+LLM,verified_skills.csv,skill_afe4031b0a7e,,,,,,"Responsible for administrative processes and activity reporting associated with projects. Sourcing Process: Applies, embeds, and improves processes related to sourcing to maximize the efficiency, effectiveness, and compliance of the function."
in-61b2431bbabae3a8,build custom tools,Hard,Create,1.0,Very High,Verified_HIGH,True,0.76,1.21,BERT+LLM,verified_skills.csv,skill_141a7afca05c,,,,,,"Collaborating closely with a seasoned development team, applying and expanding your technical expertise as you build custom tools, services, and platforms that perform consistently and scale with demand."
in-b5916116bf53125e,create rich animations,Hard,Create,1.0,Very High,Verified_HIGH,True,0.8,1.43,BERT+LLM,verified_skills.csv,skill_3d116185327c,,,,,,"This role will work with our creative leads to create rich animations to coincide with client videos, both independently and integrated with live action shots."
in-22edc9e9cdcf8599,develop frameworks,Hard,Create,1.0,Very High,Verified_HIGH,True,0.88,1.27,BERT+LLM,verified_skills.csv,skill_d4727f5fdb37,,,,,,"We keep our networks up and running, ensuring our users have the best and fastest experience possible.Responsibilities -------------------- Improve the lifecycle of services from inception and design, through to deployment, operation and refinement. Support services before they go live through activities such as system design consulting, developing software platforms and frameworks, capacity planning and launch reviews. Maintain services once they are live by monitoring availability, latency and"
in-383929273cd46f72,assist in the development of new tools,Hard,Create,0.977,Very High,Verified_HIGH,True,0.74,1.21,BERT+LLM,verified_skills.csv,skill_7c98b2f1cbf6,,,,,,"Learn and assist in the development of new tools, technologies and methods of working as they are identified to ensure that they deliver the intended benefits."
in-59bfedc24c85448f,develop permissioning system,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.24,BERT+LLM,verified_skills.csv,skill_b56ec50960a4,,,,,,"Responsibilities: Creating a fast and seamless orderbook component to visualise instrument data Displaying smooth and fluid graphs which show trades, orders and other financial data Enhancing our authorisation system which allows customers to login to their product environments Developing a highly performant permissioning system that differentiates between business units and regions Improve our IDE to allow customers to configure their custom controls Contribute to wider system improvements that"
in-ea31eccb146e511e,ensure backups are planned,Hard,Create,1.0,Very High,Verified_HIGH,True,0.77,1.31,BERT+LLM,verified_skills.csv,skill_02b0ce4435a1,,,,,,Manage relevant data wrangling exercise and ensure backups are planned and performed to maintain integrity and records Evaluate and plan future needs of storage and archival resources. Ensure the equipment is operational and functioning at optimal level. Ensure that completed projects are clear from operational storage and archived into the appropriate storage resource. Publish approved content into relevant server and liaise with stakeholders to ensure projects are rolled out to the learners ef
in-b57a48a3af3f7f97,integrate new technologies,Hard,Create,1.0,Very High,Verified_HIGH,True,0.86,1.41,BERT+LLM,verified_skills.csv,skill_eecfadee54e2,,,,,,"This includes evaluating system performance, ensuring scalability, and integrating new technologies."
in-70a2eb5261b8c030,develop software solutions,Hard,Create,0.931,Very High,Verified_HIGH,True,0.83,1.03,BERT+LLM,verified_skills.csv,skill_68daf8b35d46,,,,,,"Design and Develop software and technology solutions consistent with stated architectural principles and guidelines Design, develop, and unit test resolution for production defects Design and develop complex data integrations solutions consistent with stated architectural principles and guidelines Participate in peer code review, collaborate with Architects, and share insights/input with fellow developers/Sr developers Collaborate with Quality Assurance to solve complex problems/defects, and lea"
in-1dba5ab3075438af,design core modules,Hard,Create,1.0,Very High,Verified_HIGH,True,0.79,1.23,BERT+LLM,verified_skills.csv,skill_2c52a6220ea9,,,,,,"What makes this role unique is its dual focus: you’ll build a robust, idiomatic Rust SDK while also designing core modules that serve as the performance -critical foundation for LiveKit’s cross -platform ecosystem."
in-8e4211cd12419b8d,achieve compliant designs,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.32,BERT+LLM,verified_skills.csv,skill_e652875a5fea,,,,,,Senior Mechanical Engineers are also responsible for providing regular input into the progressive elaboration of 3D models and 2D drawings to achieve technically coherent and compliant designs for our clients.
in-48d18e48648d60a1,build large-scale Java backend systems,Hard,Create,0.897,High,Verified_HIGH,True,0.78,0.96,BERT+LLM,verified_skills.csv,skill_21dd107dd886,,,,,,"What You'll Do Work on our infrastructure together with the squad, making it reliable and efficient while delivering value to data producers and consumers within Spotify. Build large -scale Java and Apollo based backend systems and batch and real -time data pipelines with data processing frameworks like Scio and Apache Beam. Take an active part in the operational responsibilities for our own infrastructure Work in an autonomous, multi -functional agile team and collaborate with other squads in o"
in-086a9933cd2b22d2,create eye-catching artwork,Hard,Create,1.0,Very High,Verified_HIGH,True,0.82,1.23,BERT+LLM,verified_skills.csv,skill_0ba312f8f697,,,,,,"This role will involve creating unique and eye -catching artwork that complements Gorman's aesthetic, using both hand -drawn and digital techniques."
in-6e84ab8fadfd5ad9,create stunning effects,Hard,Create,0.991,Very High,Verified_HIGH,True,0.8,1.2,BERT+LLM,verified_skills.csv,skill_ff3d0636ba5f,,,,,,"For ease of assessment, please can you provide a short summary in your application about: Rights to Work in the UK, including visa status (if applicable) Your ability to meet our hybrid working requirement of 3 days per week in Newcastle -Upon -Tyne, including relocation/commute (if applicable) Job Description As a VFX Artist on the Rainbow Six brand, you'll bring passion, excitement, atmosphere and explosivity to a game through the creation of stunning effects."
in-ea31eccb146e511e,plan future needs of storage,Hard,Create,1.0,Very High,Verified_HIGH,True,0.74,1.29,BERT+LLM,verified_skills.csv,skill_e76164d601a0,,,,,,Manage relevant data wrangling exercise and ensure backups are planned and performed to maintain integrity and records Evaluate and plan future needs of storage and archival resources. Ensure the equipment is operational and functioning at optimal level. Ensure that completed projects are clear from operational storage and archived into the appropriate storage resource. Publish approved content into relevant server and liaise with stakeholders to ensure projects are rolled out to the learners ef
in-676a872f6f8ac895,leverage AI development tools,Hard,Create,0.935,Very High,Verified_HIGH,True,0.8,1.25,BERT+LLM,verified_skills.csv,skill_d85e70d1f282,,,,,,"You're open to feedback and value transparency in team interactions. + Self -Starter: You take ownership of your work, solve problems independently, and drive projects to completion with minimal oversight. + AI Evangelist: You're leveraging AI development tools daily to make your work more productive and more fulfilling."
in-78cf01cb605e5896,integrate with enterprise identity systems,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.36,BERT+LLM,verified_skills.csv,skill_41daaa78a48f,,,,,,"We've delivered outcomes on programs such as Azure Stack Hub, Azure Protected, OpenStack Protected, Secret Cloud, and major national security system uplifts and continue to play a pivotal role in evolving sovereign cloud capability. The Role We are seeking three experienced Delinea Security Engineers to support critical government programs in highly classified environments."
in-ad97db3183f887b0,produce webinar content,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.26,BERT+LLM,verified_skills.csv,skill_884cdd165132,,,,,,"Collaborate closely with performance marketing to turn content leads CRM nurturing conversions. Write persuasive, conversion -led copy for all stages of the funnel, optimizing for high CTRs and low cost -per -lead. Develop high -performing digital ad content (Meta, TikTok, Google, LinkedIn), including scripts, short -form ads, and performance -first messaging. Conceptualize and produce webinar content—from topic ideation to final decks—that educates, builds trust, and converts."
in-2852318d9eae20d7,use clinical KPIs to drive improvements,Hard,Create,0.961,Very High,Verified_HIGH,True,0.78,1.24,BERT+LLM,verified_skills.csv,skill_5f6525f5d390,,,,,,"Quality Assurance & Continuous Improvement Lead on service improvement initiatives to enhance care quality and client outcomes. Support tender submissions, commissioner reporting, and quality monitoring visits. Use data, clinical KPIs, and audits to drive improvements in care delivery. Champion a culture of safeguarding, dignity, safety, and positive behaviour support. F."
in-38d70f8f1a00eb3d,create personalized segmentation strategies,Hard,Create,1.0,Very High,Verified_HIGH,True,0.9,1.33,BERT+LLM,verified_skills.csv,skill_ac19c6b608c9,,,,,,"Responsibilities Perform analytical deep -dives to analyze problems and opportunities, identify the hypothesis and design & execute experiments Inform future experimentation design and roadmaps by performing exploratory analysis to understand user engagement behavior and derive insights Create personalized segmentation strategies leveraging propensity models to enable targeting of offers and experiences based on user attributes Identify key trends and build automated reporting & executive -facin"
in-deb73d430b786346,design middleware infrastructure,Hard,Create,1.0,Very High,Verified_HIGH,True,0.9,1.43,BERT+LLM,verified_skills.csv,skill_3cd251224909,,,,,,"Infrastructure Design Services' primary deliverable is the TAD (Technical Architecture Document) which details the infrastructure design for the application, platform or system."
in-3c83145cde5da89f,develop visually compelling designs,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.42,BERT+LLM,verified_skills.csv,skill_9b7b48a3d408,,,,,,The ideal candidate will be responsible for developing visually compelling designs that align with brand strategies and marketing goals.
in-ff31808feab0524e,prepare a plan to drive day-to-day execution of project,Hard,Create,0.764,Medium High,Verified_HIGH,True,0.71,0.98,BERT+LLM,verified_skills.csv,skill_54a3992b506a,,,,,,Analyze Phase: Ability to understand client business model / requirements / pain points Ability to understand big picture vision of the transformation program and prepare a plan to drive the day -to -day execution of the project.
in-a17d7e782cb5033c,improve app performance,Hard,Create,1.0,Very High,Verified_HIGH,True,0.81,1.34,BERT+LLM,verified_skills.csv,skill_e0dca56b4b12,,,,,,"Improve app performance and reliability, ensuring mobile parity with Personio’s web platform."
in-54f629fd364714ed,modify existing programs,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.25,BERT+LLM,verified_skills.csv,skill_1fe8eca3f9ab,,,,,,This position may have the ability to leverage and use these tools and technologies to implement the data warehouse solution for creating new solutions or when evaluating and modifying existing programs.
in-69b68bde3423c7fc,customize Salesforce applications,Hard,Create,1.0,Very High,Verified_HIGH,True,0.9,1.34,BERT+LLM,verified_skills.csv,skill_adb86aca8ccf,,,,,,"Minimum Requirements: Salesforce Development Experience: 3 + years of professional, hands -on experience developing and customizing Salesforce applications, demonstrating a track record of delivering complex features. Salesforce Certifications: Required: Admin, Platform App Builder, and Platform Developer Five Principles for Success Our worldwide practices describe specific behaviors that make Rakuten unique and united across the world."
in-d1c3064ca0a52a90,enhance data pipeline,Hard,Create,1.0,Very High,Verified_HIGH,True,0.79,1.33,BERT+LLM,verified_skills.csv,skill_140b79bed3c6,,,,,,"Improve and enhance the database, data pipeline, and develop and enhance dashboards to visualize and provide insights."
in-2c1399927153fb24,optimize development processes,Hard,Create,1.0,Very High,Verified_HIGH,True,0.88,1.22,BERT+LLM,verified_skills.csv,skill_04dd8585acbc,,,,,,We're looking for someone who is not only a master of project management but also a creative problem -solver who can optimize development processes and lead a team to success.
in-65376c11e70261db,build proprietary AI products,Hard,Create,0.864,High,Verified_HIGH,True,0.8,1.17,BERT+LLM,verified_skills.csv,skill_6a9bc3796df8,,,,,,"The Director, Data Science & AI Enablement will lead the implementation and adoption of this strategy across four interconnected segments: AI for Everyone: Making day -to -day work easier and more efficient. AI for Citizen Innovators: Empowering employees to build custom automations. AI for Builders: Integrating AI to accelerate and improve engineering craft. AI for Customers: Building proprietary AI products that drive competitive advantage."
in-583102a545c0e3f4,perform non-functional testing of AI models,Hard,Create,1.0,Very High,Verified_HIGH,True,0.77,1.23,BERT+LLM,verified_skills.csv,skill_dd8dc9912e7b,,,,,,"Senior test automation coding skills in at least one of the following languages: python, typescript, java, C #. AI Model Testing: Perform functional and non -functional testing of AI models to assess accuracy, bias, scalability, and robustness."
in-4b1eb891426139d1,build scalable APIs and services,Hard,Create,1.0,Very High,Verified_HIGH,True,0.77,1.24,BERT+LLM,verified_skills.csv,skill_856c0f7f0b53,,,,,,"FAISS, Weaviate, Chroma, Azure Cognitive Search) to power RAG pipelines and semantic search Design and implement scalable AI/ML models for classification, prediction, recommendation, and optimization tasks Enterprise Integration & API Architecture Integrate AI workflows with ESW's backend systems and APIs (.NET microservices, CosmosDB, Kafka eventing) Build scalable APIs and services that expose LLM capabilities securely Collaborate with platform engineers to deploy containerized services via Ku"
in-97ca47c5f555e42a,lead transformation of enterprise data models,Hard,Create,0.943,Very High,Verified_HIGH,True,0.81,1.17,BERT+LLM,verified_skills.csv,skill_e05e71162f8f,,,,,,"A strong understanding of Insurance domain concepts—including Specialized Insurance, London Market, and Regulatory Data—is essential for success in this role. Your role In the role of a Data Modelling Lead, you will be responsible for leading the design and transformation of enterprise data models to support scalable, high -performance analytics and reporting solutions."
in-3960a94bf9424cf7,deploy data science models,Hard,Create,1.0,Very High,Verified_HIGH,True,0.78,1.23,BERT+LLM,verified_skills.csv,skill_464f7acb4924,,,,,,"We work across an Azure and Databricks estate, therefore experience with these platforms would be particularly beneficial Utilisation of an industry -standard software stack for data and software, including VCS (git), CI/CD (Azure DevOps desirable) and Project Management (JIRA) Experience deploying data science models to solve real -world business problems in production, ideally within a regulated industry such as finance or insurance Experience utilising LLMs, generative or agentic AI in a comm"
in-343fb59fed699dbe,report project health metrics,Hard,Create,1.0,Very High,Verified_HIGH,True,0.79,1.34,BERT+LLM,verified_skills.csv,skill_3e35b58d78d4,,,,,,"The ideal candidate has experience managing global Infrastructure projects/programs; developing, monitoring, and reporting project/program health metrics; leading cross -functional teams; developing and implementing change management plans; training and mentoring performance; and driving position readiness improvement."
in-461835a3a8ec7f39,enhance financial risk frameworks,Hard,Create,0.983,Very High,Verified_HIGH,True,0.81,1.18,BERT+LLM,verified_skills.csv,skill_9b95d3d2f0d0,,,,,,"About You Strong business analysis and problem -solving skills with a pragmatic, hands -on approach. Proven experience designing, implementing, or enhancing financial risk frameworks, ideally within asset management. Excellent written and verbal communication, presentation, and stakeholder management skills. Proficient in PowerPoint and experienced in preparing high -quality reports and presentations. Highly organized, analytical, and proactive, with the ability to work effectively under pressur"
in-0f312e448fdeda7e,build developer tools,Hard,Create,1.0,Very High,Verified_HIGH,True,0.8,1.24,BERT+LLM,verified_skills.csv,skill_e31353ce03a8,,,,,,"This role is ideal for someone who thrives in async, fast -paced environments and is excited about building developer tools that scale to millions."
in-3b63eee1df14e4f6,test application programs,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.3,BERT+LLM,verified_skills.csv,skill_66c801c1cc5f,,,,,,"The Senior Developer will code and test application programs, provide application support to internal customers and update complex system configuration artifacts."
in-d2c6a2161837d30b,manage machine learning models,Hard,Create,0.928,Very High,Verified_HIGH,True,0.8,1.19,BERT+LLM,verified_skills.csv,skill_c2c6957a5f7f,,,,,,"Your primary responsibility will be to design, build, and maintain the robust, scalable infrastructure and pipelines required to deploy, monitor, and manage machine learning models in production environments."
in-ed5862bc30f68a14,create systems to keep data secure,Hard,Create,0.738,Medium High,Verified_HIGH,True,0.75,0.92,BERT+LLM,verified_skills.csv,skill_ade0f39b788a,,,,,,"The contractor is expected to be in the office at least '1' day per month, subject to additional days in office at Manager discretion. Job Type: Contract Pay: $69 .00 - $80 .00 per hour Expected hours: 40 per week Application Question(s): Experience with logical and physical data modeling, including use of tools like ErWin, or similar? Strong proficiency with SQL Server, T -SQL, SSIS, stored procedures, ELT processes, scripts, and complex queries? Auditing databases to maintain quality and creat"
in-22191745a4c272b0,drive product development,Hard,Create,0.753,Medium High,Verified_HIGH,True,0.81,0.94,BERT+LLM,verified_skills.csv,skill_827741b1c55c,,,,,,"We’re now expanding the team and looking for builders who want to own ambitious projects autonomously, solve impactful & complex problems, and do their best work at Ankar. What you’ll be doing Build a world -class product. You’ll drive product development in a high -ownership environment, focusing on either backend, frontend, or full -stack work — whatever makes the most sense for you to build the best product possible. Ship at a high velocity. Momentum is a defining feature of Ankar."
in-9816de77297ab668,design graphic artwork,Hard,Create,1.0,Very High,Verified_HIGH,True,0.81,1.36,BERT+LLM,verified_skills.csv,skill_a1c0501d17fe,,,,,,"You’ll design original graphic artwork for our apparel and accessories, bringing our brand identity, product pillars, and seasonal stories to life."
in-276ee08934e98ebb,build data visualizations,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.18,BERT+LLM,verified_skills.csv,skill_3788c4696a01,,,,,,"Required Skills & Experience Proficiency in SQL and experience with modern data transformation tools (e.g., dbt, Coalesce). Experience with cloud platforms like Snowflake, BigQuery, Fabric, or Databricks. Advanced SQL skills (5 + years), including expertise in complex queries, stored procedures, and managing views. Strong understanding of ETL/ELT processes. Ability to build compelling data visualizations and dashboards using Tableau, Power BI, or Looker. Excellent communication skills for explai"
in-cf7f60dee735734d,review code,Hard,Create,1.0,Very High,Verified_HIGH,True,0.77,1.18,BERT+LLM,verified_skills.csv,skill_aeda2b41c295,,,,,,"We are dedicated to making Google experiences centered around the user.Responsibilities -------------------- Write product or system development code. Participate in, or lead design reviews with peers and stakeholders to decide among available technologies. Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency). Contribute to existing documentation or educational content and adapt c"
in-8922fb1fa43b8894,architect fault-tolerant agent infrastructures,Hard,Create,1.0,Very High,Verified_HIGH,True,0.88,1.21,BERT+LLM,verified_skills.csv,skill_dacd60ab43db,,,,,,"Systems Architecture & Engineering Architect scalable and fault -tolerant agent infrastructures that can handle real -time workloads. Write high -performance, maintainable code in Go, Python, or TypeScript to support agent pipelines, integrations, and orchestration layers. Ensure that AI systems follow best practices for observability, testing, and performance tuning."
in-94be7f1dcf7291bd,create user-friendly solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.85,1.19,BERT+LLM,verified_skills.csv,skill_a3d71b2703a3,,,,,,"Your expertise will drive the creation of scalable, efficient, and user -friendly solutions that meet business needs and enhance user experience."
in-07a9c2a299829676,create support tickets,Hard,Create,1.0,Very High,Verified_HIGH,True,0.81,1.25,BERT+LLM,verified_skills.csv,skill_a008861ba1a7,,,,,,"Expected work includes : Design & Build: Collaborate with stakeholders to gather requirements, define user stories, and map out conversational flows. Develop: Use Microsoft Copilot Studio to build, configure, and refine chatbot topics, entities, and logic. Integrate: Leverage Power Automate (Flows) to connect the Bot to backend systems, databases, and APIs (e.g., retrieving user data, creating support tickets, looking up information). Leverage AI: Implement and fine -tune generative AI capabilit"
in-421a4ae284174597,develop scalable solutions,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.2,BERT+LLM,verified_skills.csv,skill_432755d490a9,,,,,,"This role encompasses end -to -end service delivery, application support, software deployment, and development of scalable solutions for in -scope bank’s Service Management systems as well as for, reporting, and data analysis."
in-9cb419863194ae20,streamline build pipelines,Hard,Create,1.0,Very High,Verified_HIGH,True,0.84,1.3,BERT+LLM,verified_skills.csv,skill_ec16df2470cc,,,,,,"Our studio is home to industry veterans and fresh talent alike, making us more equipped than ever to deliver unforgettable experiences. Job Description As a Build and Release Engineer at Gameloft, you'll streamline build pipelines and DevOps practices for game development."
in-936aa3bfb9cd3391,develop test cases,Hard,Create,1.0,Very High,Verified_HIGH,True,0.76,1.29,BERT+LLM,verified_skills.csv,skill_c08443cf5bfc,,,,,,"The role involves a good mix of hands -on testing of the products and software development of test cases and automation using a combination of C/C + +, Python and XML. Please note this role will require 5 days per week onsite in our Cork office Engineers will be responsible for developing software test applications and test automation which may include the following responsibilities: Design test plan to validate security protocol and algorithm and its interaction with other applications. Develop"
in-d4720b5ef65c8d9c,write maintainable code,Hard,Create,1.0,Very High,Verified_HIGH,True,0.83,1.13,BERT+LLM,verified_skills.csv,skill_33d10a472a86,,,,,,"YOUR KEY RESPONSIBILITIES AND IMPACT: Work with product, delivery and technical leads to design and implement software that meets complex product and business needs. Actively participate in pair programming sessions, working closely with other engineers to write maintainable and efficient code. Participate in and help improve the team’s software development methodologies such as pairing, code and documentation reviewing, and continuous delivery. Lead troubleshooting and resolution of issues thro"
in-7433c244aa75bf36,operate office machines,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.8,1.3,BERT+LLM,verified_skills.csv,skill_011617e8d698,,,,,,"The position is responsible for skilled typing, use of computers, meeting minutes, filing, fulfillment of legal notification responsibilities, operating of office machines, paying invoices, managing the budget and interacting with customers of the department by phone, email or in person on matters related to the functions and responsibilities handled within the department and the Town as a whole."
in-042b565c84045356,provide technical support,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.83,1.25,BERT+LLM,verified_skills.csv,skill_caf52c5fcdc0,,,,,,"This role may involve local travel across Dunedin from time to time, so flexibility is important. Must be a NZ Citizen or hold Permanent Residency Must have a NZ Driver's License (Full or Restricted) Responsibilities: Respond to client inquiries and provide technical support via various channels (phone, email, chat, etc.) Diagnoses and troubleshoot technical issues reported by clients. Document and track client issues using a ticketing system. Escalate unresolved issues to appropriate teams and "
in-dd5e73322d081dbf,support software applications,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.85,1.17,BERT+LLM,verified_skills.csv,skill_c12422124399,,,,,,"Position Overview: As a Front -end Software Developer, you will design, develop, modify, test, and support user -facing software applications and systems in line with user requirements and technical specifications."
in-222ce273412611d7,verify data segmentation,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.83,1.22,BERT+LLM,verified_skills.csv,skill_3be9eee9b3da,,,,,,"This will include developing an understanding of data lineage, and quality verifying data segmentation and patterns, and using Python and SQL."
in-fd945c58fd3518ad,migrate to cloud,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.75,1.32,BERT+LLM,verified_skills.csv,skill_9b14f067ac2e,,,,,,"This includes migrating to cloud, modernising complex applications, reducing cost to serve, developing new revenue streams, expanding into new geographies and segments, setting up for scale and driving efficiencies through consolidation of acquisitions."
in-6090d60a53d7788e,conduct stress tests,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.8,1.32,BERT+LLM,verified_skills.csv,skill_b55ca460e9f4,,,,,,"Your work will involve analysing data, conducting stress tests, and providing recommendations to mitigate risks.Who are we? We are the world’s largest and most successful deal analytics and modelling team."
in-3ce2d2a445b01e20,review operational trends,Hard,Evaluate,1.0,Very High,Verified_HIGH,True,0.83,1.36,BERT+LLM,verified_skills.csv,skill_290e14a7a319,,,,,,"Continuous Service Improvement (CSI) Identify and implement automation, orchestration, and optimization opportunities. Review operational trends to reduce recurring incidents and improve MTTR. Champion problem management initiatives and share lessons learned. Introduce knowledge management practices to build operational maturity. Develop and track improvement roadmaps aligned with client objectives. 6 ."
