job_id,raw_text,final_skills,final_skills_count,final_knowledge,final_knowledge_count,final_hard_skills,final_soft_skills,final_bloom_distribution,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,final_avg_confidence,avg_semantic_density,avg_context_agreement
in-994763d7530e88b1,"We provide expert commercial, technical and operational advice and create master plans across the five continents for a wide range of port projects.","[""provide commercial advice"", ""provide technical advice"", ""provide operational advice"", ""create master plans""]",4,"[""port projects""]",1,1,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",0.0,0.0,0.0,19,0.0,0.61881560928,0.8150000000000001,0.9
in-58476ea449693e80,This project represents a significant investment in UNE's digital future and offers an exciting opportunity to work at the cutting edge of educational technology. About Armidale Armidale is an attractive and vibrant city that combines all the features of a bustling regional town centre with the tranquility of rural living.,[],0,"[""educational technology""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-5dc0137fea6a865d,"The Group uses technology and innovation to solve real -world problems and improve lives through its diverse portfolio of businesses across the aerospace, smart city, defence and public security segments.","[""solve problems"", ""improve lives"", ""use technology""]",3,"[""innovation"", ""aerospace"", ""smart city"", ""defence"", ""public security""]",5,1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0414103715448226,0.0338884211419826,0.018557343984905,16,0.0,0.6105535180800001,0.79,0.9
in-9a4ed3eee44b552b,4 .Strong knowledge of update/change assistant and hands on experience applying PeopleSoft maintenance and application/Tools upgrades and PUM.,"[""apply PeopleSoft maintenance"", ""apply application/Tools upgrades"", ""apply PUM""]",3,"[""update"", ""change assistant"", ""PeopleSoft maintenance"", ""application/Tools upgrades"", ""PUM""]",5,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.6491367206400002,0.8266666666666668,0.9
in-1bb577efa30c9a9d,"You will work with networking, WiFi and hardware teams to ensure the most efficient and highest quality distribution can be achieved.","[""work with networking teams"", ""work with WiFi teams"", ""work with hardware teams"", ""ensure efficient distribution"", ""ensure high quality distribution""]",5,"[""Networking"", ""WiFi"", ""Hardware""]",3,0,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",0.0799800095445201,0.0,0.0799800095445201,16,0.0,0.65087136,0.789,0.9
in-68071ee351033ae8,Job Description: Broadcom is seeking an experienced IC package -design engineer for complex flip -chip -BGA packages for industry -leading ASICs with high -speed SerDes and very -high -power delivery needs.,"[""design IC package""]",1,"[""flip-chip BGA packages"", ""ASICs"", ""SerDes"", ""flip"", ""-chip"", ""-BGA""]",6,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.6653377440000001,0.75,0.9
in-21b65d0610e66d01,"You’ll join a team that values inclusivity, empathy, and open communication, where feedback is seen as a tool for growth.","[""value inclusivity"", ""value empathy"", ""communicate openly"", ""provide feedback for growth""]",4,[],0,0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.0,0.0,0.0,19,0.0,0.6514920000000001,0.81375,0.9
in-cc29618e4e7fdc66,We process your data in accordance with this Xsolla Privacy Notice for Job Applicants.,[],0,"[""Xsolla Privacy Notice""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-99e491f32ff77da0,Supervisory Responsibilities No supervisory responsibilities Client Responsibilities This is an internal and external client facing position that requires excellent customer service skills and interpersonal communication skills (listening/verbal/written).,"[""provide customer service"", ""communicate interpersonally"", ""listen actively"", ""communicate verbally"", ""communicate in writing"", ""customer service skills"", ""communication skills""]",7,[],0,1,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 6}",0.0076135666030777,0.0076135666030777,0.0,18,0.0,0.6346025590165087,0.8442857142857143,0.8742857142857144
in-dcc9d1100fe0d9bc,Please note only those candidates selected for interview will be contacted - all other resumes will be retained for future consideration.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-731fc34f48c31ddd,"Specific hours and days onsite will be determined by business needs and are subject to change with appropriate advanced notice. + We may conduct candidate interviews virtually (phone and/or via Zoom) and/or in -person for this role + As part of our evaluation, candidates are required to complete a Take Home Assignment after clearing Technical Recruiter Screen.","[""conduct candidate interviews"", ""evaluate candidates""]",2,"[""Zoom""]",1,0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.031578947368421,0.0,0.031578947368421,18,0.0,0.6164928000000001,0.8650000000000001,0.9
in-e942406df60bc3aa,How to Apply ---------------- A cover letter is required for consideration for this position and should be attached as the first page of your resume.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-3cb0315c9817c8d0,"We work tirelessly to protect children, reunify families, ensure safe living environments and prevent unnecessary trauma.","[""protect children"", ""reunify families"", ""ensure safe living environments"", ""prevent unnecessary trauma""]",4,[],0,0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.0,0.0,0.0,19,0.0,0.6392160000000002,0.825,0.9
in-f988f7a6d46776de,It ties the mission to the systems that perform the mission.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-fccebe9f39e20a5c,MAK also develops training solutions for the United States and International militaries to address individual and collective training.,"[""develop training solutions"", ""address individual training"", ""address collective training""]",3,"[""training solutions""]",1,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.0198501612010755,0.0,0.0198501612010755,18,0.0,0.6082855411200002,0.8466666666666667,0.9
in-6f63caf96ed89488,"PR) locations (USD):$89,600 .00 - $134,400 .00 This position is eligible for a short -term incentive called the Medtronic Incentive Plan (MIP).",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-e20b167f7df3337c,Sizewell C was formerly under the majority ownership of the EDF Group but is currently majority owned by HM Government and operates as an independent company.,[],0,"[""Sizewell C"", ""EDF Group"", ""HM Government""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-c3d2f61b501acb8c,"Overview: Post Title: ICT Trainer Post Status: Permanent Department: ICT Location: Beaumont Hospital & Affiliated Sites Reports to: Training Lead Salary: Appointment will be made on Grade V Scale (€51,718 - €61,866 LSI) at a point in line with Government pay policy Hours of work: Full Time 35 Hours per Week Closing Date: 5pm on Wednesday 10th December, 2025 Please note the hospital reserves the right to close the competition early should a substantial number of applications be received. Project ","[""streamline patient flow"", ""streamline clinical documentation"", ""streamline operational management""]",3,"[""ICT transformation programme"", ""Orbis Order Comms solution"", ""IPM"", ""Orbis ED systems""]",4,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0185253682889436,0.0092441259805909,0.0185253682889436,18,0.0,0.5844857760000001,0.8700000000000001,0.9
in-a59b8ff1f09df0ec,TAS has a goal to inspire its staff and students to be the best they can be.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-3ba7bd305620f5c0,We work as part of a team that shares a passion for doing what’s right for the future.,"[""collaborate with team""]",1,[],0,0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.0,0.0,19,0.0,0.6621696,0.79,0.9
in-fafd0a966425224e,"Other surgical specialties include Neurosurgery, Orthopaedics, Plastics, Vascular, Thoracics, Orology, ENT, Paediatrics, General Surgery, HPB, UGI, Endoscopy and Radiology Services. About the role Following the successful implementation of the Elective Surgery Reform Unit, Austin Health is continuing to build on these improvement and reform initiatives with the Patient Support Unit.","[""implement Elective Surgery Reform Unit"", ""build improvement initiatives"", ""build reform initiatives""]",3,"[""Neurosurgery"", ""Orthopaedics"", ""Plastics"", ""Vascular"", ""Thoracics"", ""Orology"", ""ENT"", ""Paediatrics"", ""General Surgery"", ""HPB"", ""UGI"", ""Endoscopy"", ""Radiology Services"", ""Elective Surgery Reform Unit"", ""Patient Support Unit""]",15,1,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.0,0.0,19,0.0,0.6522109278720001,0.8313333333333334,0.9
in-761b1a8b3aa91eb0,You will partner with a talented team of Boeing professionals and trusted suppliers to define and implement protection strategies and standards for all classes of data.,"[""define protection strategies"", ""implement protection strategies"", ""define protection standards"", ""implement protection standards"", ""partner with professionals"", ""define"", ""standards for all classes of data.""]",7,"[""data protection strategies"", ""data protection standards""]",2,6,1,"{""Remember"": 2, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 1}",0.0767152851817548,0.0566140579233737,0.0490303949305885,15,0.199999988079071,0.678431063189981,0.8350000000000001,0.9534285666091102
in-73204c7e4e84e27c,"If we do our job well, we genuinely add to the prosperity of our country and its people. How you’ll make an impact Lead the North Digital Design UX/UI and digital product capability.","[""lead UX/UI design"", ""lead digital product capability""]",2,"[""UX/UI design"", ""digital product""]",2,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.0841786039502997,0.0,0.0841786039502997,15,0.0,0.6170322240000001,0.78,0.9
in-46d754a162037993,"One of the first projects that the candidate will be undertaking is the migration of existing business workflow to a new framework, so the ability to review and understand other developers code will be critical. The Role: Work with project stakeholders to understand the problem space and create project plans that document and detail the features and functionality of the proposed solution.","[""migrate business workflow"", ""review code"", ""understand code"", ""understand problem space"", ""create project plans"", ""document features"", ""detail functionality"", ""review"", ""understand other developers code"", ""Work with project stakeholders"", ""document"", ""detail the features"", ""functionality of the proposed solution.""]",13,"[""business workflow"", ""project plans""]",2,10,3,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 3, ""Create"": 2, ""N/A"": 3}",0.2161988228942195,0.1791926806763537,0.0947089621895238,10,0.323888983991411,0.7054694352429955,0.8083653846153845,0.9851494701024124
in-540815cc4ce89fb2,"At BFS, we believe building a successful career is not solely defined by a degree.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-68f31e7fac3352a2,"The base pay for this position ranges from $129,300/year in our lowest geographic market up to $223,600/year in our highest geographic market.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-520d9e37336f7ecd,"Some additional benefits are: Day off on your birthday, your Fuel50 anniversary and a company wide celebration day. A ""Refuel Day"" once a quarter to relax and refuel Employee Stock Options Plan (ESOP) Remote working and flexible working times - we're very supportive of school commitments, traveling in off -peak hours, looking after family and attending to life's events Investing in you with career and development planning, using our very own Fuel50 software and online Fuellie University A very p","[""relax and refuel"", ""work remotely"", ""work flexibly"", ""manage school commitments"", ""travel in off-peak hours"", ""look after family"", ""attend to life's events"", ""plan career"", ""plan development"", ""use Fuel50 software"", ""use Fuellie University""]",11,"[""Employee Stock Options Plan (ESOP)"", ""Fuel50 software"", ""Fuellie University"", ""parental leave policy"", ""Health Insurance"", ""Southern Cross""]",6,2,9,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 9}",0.0,0.0,0.0,19,0.0,0.62208820224,0.7756818181818183,0.9
in-577787b9f31fbd5c,"Job End Date January 29, 2027 This is a 1 -year term appointment.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-456c0a8c0e5eb68b,"We actively elicit feedback through our monthly town halls, regular 1:1 check -ins, and company -wide ideas form to incorporate suggestions and ensure our team enjoys coming to work every day. Check us out and learn more at https: www.supplyhouse.com/our -company! Additional Details: Remote employees are expected to work in a distraction -free environment.","[""elicit feedback"", ""incorporate suggestions"", ""work in a distraction-free environment""]",3,"[""monthly town halls"", ""1:1 check-ins"", ""company-wide ideas form""]",3,0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.0,0.0,0.0,19,0.0,0.6409382400000001,0.8380000000000001,0.9
in-a2bc175d8827c181,"We’re building a global, borderless, machine economy that works for all humans on earth.",[],0,"[""machine economy""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-7a7711191c02b046,"Your role will be to create products and experiences that go beyond simply meeting expectations, aiming to delight users at every step.","[""create products"", ""create experiences"", ""delight users""]",3,[],0,2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 1}",0.0748802569966589,0.0748802569966589,0.0,16,0.3333333730697632,0.808510599444959,0.8225000000000001,1.063333353598913
in-cf284d58281847c3,"Role overview As a Senior Software Developer - Machine learning specialist, we expect you to be disciplined regarding software development, and ready and eager to collaborate with and mentor technical and non -technical teammates as you plan, develop, and deliver enterprise AI software solutions for our clients.","[""develop enterprise AI software solutions"", ""deliver enterprise AI software solutions"", ""collaborate with teammates"", ""mentor technical and non-technical teammates"", ""plan enterprise AI software solutions"", ""disciplined"", ""mentor technical"", ""plan"", ""develop""]",9,"[""Machine learning"", ""AI software solutions"", ""software development""]",3,5,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",0.3154732607950714,0.1644346412913376,0.2991231387279595,7,0.4029214126723153,0.7570580610254635,0.8163888888888889,1.028055210281205
in-086000ce40db58ea,"There’s plenty of variety and opportunity to enhance your skills. What you’ll do Build and evolve our Microsoft -centric data platform alongside internal colleagues and trusted partners. Design robust pipelines (ELT/ETL) for new data sources, and manage existing ones. Create insightful Power BI reporting, working with stakeholders to co -create the requirements. Deliver analysis that drives decisions.","[""build Microsoft-centric data platform"", ""evolve Microsoft-centric data platform"", ""design robust pipelines for new data sources"", ""manage existing pipelines"", ""create insightful Power BI reporting"", ""co-create requirements with stakeholders"", ""deliver analysis that drives decisions"", ""manage"", ""working with stakeholders"", ""co -create the requirements."", ""drives decisions.""]",11,"[""Microsoft-centric data platform"", ""ELT"", ""ETL"", ""Power BI"", ""/""]",5,7,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 4}",0.0379526450796531,0.0379526450796531,0.0330949916793038,18,0.1428571428571428,0.646508032346011,0.8232207792207792,0.92012987012987
in-b9943437f11e6e7b,"This impact leads to get actual results in the game, by delivering the different milestones on time and of high quality.","[""deliver milestones on time"", ""deliver high quality milestones""]",2,[],0,0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.0,0.0,19,0.4387903809547424,0.7320300207399032,0.7987500000000001,1.1177836989538334
in-671270d41e76ca55,All job opportunities and applications are hosted on our official careers site: http: careers.walmart.com.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-14d73f227fd45146,Tune and optimize ETL and database processes and framework.,"[""tune ETL processes"", ""optimize ETL processes"", ""tune database processes"", ""optimize database processes"", ""Tune"", ""framework.""]",6,"[""ETL"", ""database processes""]",2,6,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 5, ""Create"": 0, ""N/A"": 0}",0.1501137725127273,0.1146937474903209,0.0661839652846662,11,0.3710359125033668,0.7693611299587925,0.8604166666666667,1.0140267799359453
in-28a75def2ed995eb,"The Manager will design the overall RMN technology ecosystem, ensuring seamless integration between commerce, media, and marketing systems.","[""design technology ecosystem"", ""ensure seamless integration"", ""design the overall RMN technology ecosystem"", ""ensuring seamless integration between commerce"", ""media"", ""marketing systems.""]",6,"[""RMN technology ecosystem"", ""commerce systems"", ""media systems"", ""marketing systems""]",4,6,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.1076326633222969,0.0566131327923724,0.0571009962182296,13,0.0,0.5742831379075677,0.8245000000000001,0.8400000000000002
in-842da0921d6c1142,"The role requires a team player who is highly technical, organised and a passion for excellence.","[""collaborate with team"", ""organize tasks"", ""strive for excellence"", ""team player"", ""technical"", ""organised""]",6,[],0,2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.0134899430609141,0.0134899430609141,0.0,17,0.0,0.5671513090658228,0.8125,0.8550000000000001
in-e39740a3ca7538c4,"We are committed to ensuring that our application process provides an equal employment opportunity to all job seekers, including individuals from diverse gender, cultural and linguistic backgrounds, individuals with a disability, individuals identifying as being part of the LGBTQIA + community, individuals who may have served in the armed forces or who identify as Aboriginal and/or Torres Strait Islander.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-0b1202bf3556f0ec,"Manage procurement and tendering of design -related services. What you'll bring: Design & Technical Expertise: Strong analytical, design, technical and commercial skills, with excellent attention to detail and understanding of project constraints. Leadership Experience: Proven ability to lead, motivate, inspire and manage staff to achieve demanding objectives. Stakeholder & Communication Skills: Strong collaboration, negotiation, influencing, presentation, and networking capabilities. Project Co","[""manage procurement of design-related services"", ""manage tendering of design-related services"", ""analyze projects"", ""design projects"", ""understand project constraints"", ""lead staff"", ""motivate staff"", ""inspire staff"", ""manage staff to achieve objectives"", ""collaborate with stakeholders"", ""negotiate with stakeholders"", ""influence stakeholders"", ""present information"", ""network professionally"", ""multitask"", ""manage deadlines"", ""coordinate activities across multiple projects"", ""use MS Office"", ""use MS Project/Asta"", ""manage contracts"", ""manage risk"", ""Manage procurement"", ""analytical"", ""design"", ""technical"", ""attention to detail"", ""lead"", ""motivate"", ""inspire"", ""manage staff"", ""collaboration"", ""negotiation"", ""influencing"", ""presentation"", ""networking capabilities."", ""and""]",36,"[""Design"", ""Technical skills"", ""Commercial skills"", ""Project constraints"", ""Leadership"", ""Stakeholder management"", ""Communication"", ""Project coordination"", ""Digital acumen"", ""Commercial acumen"", ""MS Office"", ""MS Project"", ""Asta"", ""Financial awareness"", ""Contract management"", ""Risk management"", ""CIOB"", ""RIBA""]",18,21,15,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 15, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 15}",0.2938149599096685,0.2348346688148388,0.2570155319414641,5,0.180537115959894,0.6230739763862255,0.826486111111111,0.9266783207476988
in-12dd56b9ad69fd1c,The assembling of large steel fabrications and associated ancillary equipment including hydraulic equipment i.e. cylinders and operation systems. About The Role What skills and qualifications do I need? HNC qualification or equivalent experience is preferred.,"[""assemble large steel fabrications"", ""assemble associated ancillary equipment"", ""assemble hydraulic equipment""]",3,"[""steel fabrications"", ""ancillary equipment"", ""hydraulic equipment"", ""cylinders"", ""operation systems"", ""HNC qualification""]",6,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 0}",0.0408976846021409,0.0,0.0408976846021409,17,0.3171584606170654,0.8196493309045115,0.8481666666666667,1.0550998458384802
in-965f58ca3e59d3f2,"Rivian’s Digital Technology Team is responsible for the end -to -end implementation of the digital experience outside the vehicle (e.g. vehicle configurator, payment gateway, vehicle delivery management, service scheduling) across web, mobile app and in -store.","[""implement digital experience"", ""manage vehicle delivery"", ""schedule service""]",3,"[""vehicle configurator"", ""payment gateway"", ""web"", ""mobile app"", ""in-store"", ""vehicle delivery management,""]",6,2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.1046578211276354,0.0348615814253102,0.0697962397023251,14,0.0,0.67503131904,0.8316666666666667,0.9
in-bb6d15840f305774,College Board – Technology Division Location: This is a fully remote role.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-7461bc5cf0db64c7,"We offer acquisition management, systems engineering, Agile software development, cloud management, IT modernization, data analytics, cybersecurity, and training, including leading -edge DevSecOps, automated testing, and mobile application development.","[""manage acquisition"", ""perform systems engineering"", ""develop Agile software"", ""manage cloud"", ""modernize IT"", ""perform data analytics"", ""implement cybersecurity"", ""provide training"", ""implement DevSecOps"", ""perform automated testing"", ""develop mobile applications""]",11,"[""acquisition management"", ""systems engineering"", ""Agile software development"", ""cloud management"", ""IT modernization"", ""data analytics"", ""cybersecurity"", ""DevSecOps"", ""automated testing"", ""mobile application development""]",10,10,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 4, ""N/A"": 1}",0.2531514726057803,0.1650264600564412,0.2336485429813987,8,0.0,0.6614986710109091,0.8281818181818182,0.9
in-4250b91d85b051d1,"Eng. or equivalent.Ambitious, results -driven, and able to work autonomously with little supervision.Organized, detail -oriented, a team player, self -motivated, customer -focused, and able to work under pressure.Proactive, adaptable, flexible, and innovative with a strong sense of accountability and integrity.Experience with airworthiness authorities or their authorized engineers is an asset. Any other combination of schooling and experience deemed equivalent may be considered. Benefits of work","[""work autonomously"", ""work with little supervision"", ""work under pressure"", ""work in a team"", ""adapt to change"", ""results"", ""-driven"", ""work autonomously with little supervision.Organized"", ""detail"", ""-oriented"", ""team"", ""player"", ""self"", ""-motivated"", ""customer"", ""-focused"", ""adaptable"", ""flexible"", ""innovative"", ""sense"", ""accountability"", ""integrity.Experience""]",22,"[""airworthiness authorities""]",1,14,8,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 12, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 8}",0.0177347865057599,0.0177347865057599,0.0,17,0.0,0.5397968271636163,0.8169090909090909,0.8304545454545454
in-4c09ca0e694fbbae,"It’s about connecting insight to action, bringing structure to ambiguity, and helping our teams make informed decisions that drive real growth.","[""connect insight to action"", ""bring structure to ambiguity"", ""help teams make informed decisions"", ""drive real growth""]",4,[],0,0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.0,0.0,0.0,19,0.4912280887365341,0.7809544797461416,0.7762500000000001,1.145355503815996
in-6db24020e2a08372,Knowledge of infrastructure as code (IaC) tools.,[],0,"[""Infrastructure as Code (IaC) tools""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-70a2eb5261b8c030,"Design and Develop software and technology solutions consistent with stated architectural principles and guidelines Design, develop, and unit test resolution for production defects Design and develop complex data integrations solutions consistent with stated architectural principles and guidelines Participate in peer code review, collaborate with Architects, and share insights/input with fellow developers/Sr developers Collaborate with Quality Assurance to solve complex problems/defects, and lea","[""design software solutions"", ""develop software solutions"", ""design technology solutions"", ""develop technology solutions"", ""design unit test resolution for production defects"", ""develop unit test resolution for production defects"", ""design complex data integrations solutions"", ""develop complex data integrations solutions"", ""participate in peer code review"", ""collaborate with Architects"", ""share insights with developers"", ""share input with developers"", ""collaborate with Quality Assurance"", ""solve complex problems / defects"", ""lead defect root cause analysis"", ""Design"", ""Design"", ""develop"", ""Design""]",19,"[""architectural principles"", ""architectural guidelines"", ""production defects"", ""data integrations"", ""code review"", ""Quality Assurance"", ""defect root cause analysis""]",7,13,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 12, ""N/A"": 6}",0.4015795895648604,0.3983540385412795,0.1415328571670934,5,0.612721265098195,0.8484595174657087,0.8069642857142858,1.1458527146233937
in-2cdf2399ee76c432,"Another vital function of the role is to provide financial management and forecasting to support the DDAI, WIB team.","[""provide financial management"", ""provide forecasting""]",2,"[""DDAI"", ""WIB team""]",2,1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0389362297560039,0.0,0.0389362297560039,17,0.9438180923461914,1.0,0.8725,1.39704205888911
