job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-671270d41e76ca55,All job opportunities and applications are hosted on our official careers site: http: careers.walmart.com.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.186874628,11/24/2025,2025,2025-11
in-14d73f227fd45146,Tune and optimize ETL and database processes and framework.,"[""Tune"", ""optimize ETL"", ""database processes"", ""framework.""]",4,"[""ETL""]",1,"[""tune ETL processes"", ""optimize database processes"", ""optimize framework""]",3,"[""ETL""]",1,"[""tune ETL processes"", ""optimize database processes"", ""optimize framework"", ""Tune"", ""optimize ETL"", ""framework.""]",6,"[""ETL""]",1,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 3, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",6,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 3, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 0}",0.669923214,0.551424154,0.566665318,"{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 3, ""Low"": 1, ""Very Low"": 0}",19,6,0.089913691,0.068169277,0.039339474,13,0,0,0,7,3,2,1,0,0,1,0.8575,0.855,1,2.683173418,11/6/2025,2025,2025-11
in-28a75def2ed995eb,"The Manager will design the overall RMN technology ecosystem, ensuring seamless integration between commerce, media, and marketing systems.","[""design the overall RMN technology ecosystem"", ""ensuring seamless integration between commerce"", ""media"", ""marketing systems.""]",4,[],0,"[""design RMN technology ecosystem"", ""ensure seamless integration between systems""]",2,"[""RMN technology"", ""commerce systems"", ""media systems"", ""marketing systems""]",4,"[""design RMN technology ecosystem"", ""ensure seamless integration between systems"", ""ensuring seamless integration between commerce"", ""media"", ""marketing systems.""]",5,"[""RMN technology"", ""commerce systems"", ""media systems"", ""marketing systems""]",4,4,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",5,0,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.718214967,0.7626032,0.618871084,"{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 2, ""Very Low"": 0}",19,3,0.057100996,0.006446562,0.057100996,16,0.244574189,1,0,5,3,1,1,0,4,0,0.8182,0.947679166,1,2.337244749,11/8/2025,2025,2025-11
in-842da0921d6c1142,"The role requires a team player who is highly technical, organised and a passion for excellence.","[""team player"", ""technical"", ""organised"", ""passion for excellence.""]",4,[],0,"[""collaborate with team"", ""organize tasks"", ""demonstrate passion for excellence""]",3,[],0,"[""collaborate with team"", ""organize tasks"", ""demonstrate passion for excellence"", ""team player"", ""technical"", ""organised""]",6,[],0,3,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.70638962,0.67157367,0.603221413,"{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 2, ""Very Low"": 0}",19,2,0.013773879,0.013773879,0,17,0.219645888,1,0,6,3,2,1,0,0,0,0.816041667,0.938198751,1,2.973978519,11/12/2025,2025,2025-11
in-e39740a3ca7538c4,"We are committed to ensuring that our application process provides an equal employment opportunity to all job seekers, including individuals from diverse gender, cultural and linguistic backgrounds, individuals with a disability, individuals identifying as being part of the LGBTQIA + community, individuals who may have served in the armed forces or who identify as Aboriginal and/or Torres Strait Islander.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899205446,11/24/2025,2025,2025-11
in-0b1202bf3556f0ec,"Manage procurement and tendering of design -related services. What you'll bring: Design & Technical Expertise: Strong analytical, design, technical and commercial skills, with excellent attention to detail and understanding of project constraints. Leadership Experience: Proven ability to lead, motivate, inspire and manage staff to achieve demanding objectives. Stakeholder & Communication Skills: Strong collaboration, negotiation, influencing, presentation, and networking capabilities. Project Co","[""Manage procurement"", ""tendering of design -related services."", ""analytical"", ""design"", ""technical"", ""attention to detail"", ""lead"", ""motivate"", ""inspire"", ""manage staff"", ""collaboration"", ""negotiation"", ""influencing"", ""presentation"", ""networking capabilities."", ""multitask"", ""manage deadlines"", ""and"", ""coordinate activities across multiple live projects.""]",19,[],0,"[""manage procurement and tendering"", ""analyze design and technical aspects"", ""lead, motivate, and inspire staff"", ""collaborate with stakeholders"", ""negotiate and influence"", ""present and network effectively"", ""multitask and manage deadlines"", ""coordinate activities across projects"", ""use MS Office and MS Project/Asta"", ""manage contracts and risks""]",10,"[""MS Office"", ""MS Project/Asta"", ""contract management"", ""risk management"", ""CIOB"", ""RIBA""]",6,"[""manage procurement and tendering"", ""analyze design and technical aspects"", ""lead, motivate, and inspire staff"", ""collaborate with stakeholders"", ""negotiate and influence"", ""present and network effectively"", ""multitask and manage deadlines"", ""coordinate activities across projects"", ""use MS Office and MS Project/Asta"", ""manage contracts and risks"", ""Manage procurement"", ""tendering of design -related services."", ""analytical"", ""design"", ""technical"", ""attention to detail"", ""lead"", ""motivate"", ""inspire"", ""manage staff"", ""collaboration"", ""influencing"", ""presentation"", ""networking capabilities."", ""multitask"", ""manage deadlines"", ""and""]",27,"[""MS Office"", ""MS Project/Asta"", ""contract management"", ""risk management"", ""CIOB"", ""RIBA""]",6,17,2,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 14, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 2}",4,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 6}",20,7,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 16, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 7}",0.674179072,0.616730357,0.568329092,"{""Very High"": 0, ""High"": 2, ""Medium High"": 7, ""Medium"": 0, ""Medium Low"": 10, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 3, ""Medium Low"": 6, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 11, ""Medium Low"": 5, ""Low"": 10, ""Very Low"": 0}",19,11,0.16600736,0.137481997,0.053429965,8,0.044819161,1,0,28,17,8,2,0,6,0,0.817685185,0.860333231,1,6.988434076,11/20/2025,2025,2025-11
in-12dd56b9ad69fd1c,The assembling of large steel fabrications and associated ancillary equipment including hydraulic equipment i.e. cylinders and operation systems. About The Role What skills and qualifications do I need? HNC qualification or equivalent experience is preferred.,"[""assembling of large steel fabrications""]",1,"[""hydraulic equipment"", ""cylinders"", ""operation systems."", ""HNC qualification""]",4,"[""assemble steel fabrications"", ""assemble hydraulic equipment"", ""operate hydraulic systems""]",3,"[""hydraulic equipment"", ""cylinders"", ""operation systems""]",3,"[""assemble steel fabrications"", ""assemble hydraulic equipment"", ""operate hydraulic systems""]",3,"[""hydraulic equipment"", ""cylinders"", ""operation systems"", ""HNC qualification""]",4,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.787062504,0.515193041,0.592391656,"{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 2, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,1,0.023020326,0,0.023020326,18,0.31056424,1,0,3,0,2,1,1,0,3,0.839,1.051752202,1,2.450856924,12/1/2025,2025,2025-12
in-965f58ca3e59d3f2,"Rivian’s Digital Technology Team is responsible for the end -to -end implementation of the digital experience outside the vehicle (e.g. vehicle configurator, payment gateway, vehicle delivery management, service scheduling) across web, mobile app and in -store.",[],0,"[""vehicle delivery management,""]",1,"[""implement digital experience"", ""manage vehicle delivery""]",2,"[""vehicle configurator"", ""payment gateway"", ""vehicle delivery management"", ""service scheduling"", ""web"", ""mobile app"", ""in-store""]",7,"[""implement digital experience"", ""manage vehicle delivery""]",2,"[""vehicle configurator"", ""payment gateway"", ""vehicle delivery management"", ""service scheduling"", ""web"", ""mobile app"", ""in-store""]",7,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0.630662815,0.630662815,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,5,0.107565473,0.01462378,0.092941693,14,0,0,0,2,0,2,0,0,6,1,0.835,0.9,0.5,2.163696527,11/25/2025,2025,2025-11
in-bb6d15840f305774,College Board – Technology Division Location: This is a fully remote role.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710137129,11/29/2025,2025,2025-11
in-7461bc5cf0db64c7,"We offer acquisition management, systems engineering, Agile software development, cloud management, IT modernization, data analytics, cybersecurity, and training, including leading -edge DevSecOps, automated testing, and mobile application development.",[],0,[],0,"[""manage acquisition"", ""engineer systems"", ""develop Agile software"", ""manage cloud"", ""modernize IT"", ""analyze data"", ""implement cybersecurity"", ""conduct training"", ""implement DevSecOps"", ""conduct automated testing"", ""develop mobile applications""]",11,"[""acquisition management"", ""systems engineering"", ""Agile software development"", ""cloud management"", ""IT modernization"", ""data analytics"", ""cybersecurity"", ""DevSecOps"", ""automated testing"", ""mobile application development""]",10,"[""manage acquisition"", ""engineer systems"", ""develop Agile software"", ""manage cloud"", ""modernize IT"", ""analyze data"", ""implement cybersecurity"", ""conduct training"", ""implement DevSecOps"", ""conduct automated testing"", ""develop mobile applications""]",11,"[""acquisition management"", ""systems engineering"", ""Agile software development"", ""cloud management"", ""IT modernization"", ""data analytics"", ""cybersecurity"", ""DevSecOps"", ""automated testing"", ""mobile application development""]",10,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",11,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 8, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",11,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 8, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0,0.623758175,0.623758175,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 9, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 9, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,11,0.240951411,0.144537786,0.233648543,8,0,0,0,11,0,11,0,0,10,0,0.822727273,0.9,1,6.065933943,11/25/2025,2025,2025-11
in-4250b91d85b051d1,"Eng. or equivalent.Ambitious, results -driven, and able to work autonomously with little supervision.Organized, detail -oriented, a team player, self -motivated, customer -focused, and able to work under pressure.Proactive, adaptable, flexible, and innovative with a strong sense of accountability and integrity.Experience with airworthiness authorities or their authorized engineers is an asset. Any other combination of schooling and experience deemed equivalent may be considered. Benefits of work","[""results"", ""-driven"", ""work autonomously with little supervision.Organized"", ""detail"", ""-oriented"", ""team"", ""player"", ""self"", ""-motivated"", ""customer"", ""-focused"", ""work under pressure.Proactive"", ""adaptable"", ""flexible"", ""innovative"", ""sense"", ""accountability"", ""integrity.Experience""]",18,"[""airworthiness authorities""]",1,"[""work autonomously"", ""work under pressure"", ""collaborate with team"", ""adapt to change"", ""manage time"", ""solve problems"", ""think critically"", ""lead a team""]",8,"[""airworthiness authorities""]",1,"[""work autonomously"", ""work under pressure"", ""collaborate with team"", ""adapt to change"", ""manage time"", ""solve problems"", ""think critically"", ""lead a team"", ""results"", ""-driven"", ""work autonomously with little supervision.Organized"", ""detail"", ""-oriented"", ""team"", ""player"", ""self"", ""-motivated"", ""customer"", ""-focused"", ""adaptable"", ""flexible"", ""innovative"", ""sense"", ""accountability"", ""integrity.Experience""]",25,"[""airworthiness authorities""]",1,14,4,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 12, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0,8,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 8}",14,11,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 12, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 11}",0.646951041,0.59768208,0.546988526,"{""Very High"": 0, ""High"": 1, ""Medium High"": 4, ""Medium"": 3, ""Medium Low"": 10, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 4, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 8, ""Medium Low"": 5, ""Low"": 11, ""Very Low"": 0}",19,2,0.017349018,0.017349018,0,17,0,0,0,26,17,7,1,0,0,1,0.81408,0.8388,1,4.379990816,11/14/2025,2025,2025-11
in-4c09ca0e694fbbae,"It’s about connecting insight to action, bringing structure to ambiguity, and helping our teams make informed decisions that drive real growth.","[""connecting insight to action"", ""bringing structure to ambiguity""]",2,[],0,"[""connect insight to action"", ""bring structure to ambiguity"", ""help teams make informed decisions"", ""drive real growth""]",4,[],0,"[""connect insight to action"", ""bring structure to ambiguity"", ""help teams make informed decisions"", ""drive real growth""]",4,[],0,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.942843385,0.763343509,0.766294075,"{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 2, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 2, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0.491228089,2,0,4,0,2,2,0,0,0,0.77625,1.145355504,1,2.265036345,10/17/2025,2025,2025-10
in-6db24020e2a08372,Knowledge of infrastructure as code (IaC) tools.,[],0,"[""infrastructure as code (IaC) tools.""]",1,[],0,"[""infrastructure as code (IaC) tools""]",1,[],0,"[""infrastructure as code (IaC) tools""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1.03960228,11/20/2025,2025,2025-11
in-70a2eb5261b8c030,"Design and Develop software and technology solutions consistent with stated architectural principles and guidelines Design, develop, and unit test resolution for production defects Design and develop complex data integrations solutions consistent with stated architectural principles and guidelines Participate in peer code review, collaborate with Architects, and share insights/input with fellow developers/Sr developers Collaborate with Quality Assurance to solve complex problems/defects, and lea","[""Design"", ""Develop software"", ""technology solutions"", ""Design"", ""develop"", ""unit test resolution for production defects"", ""Design"", ""develop complex data integrations solutions"", ""collaborate with Architects"", ""share insights / input with fellow developers"", ""Collaborate with Quality Assurance"", ""solve complex problems / defects"", ""lead defect root cause analysis""]",13,[],0,"[""design software solutions"", ""develop software solutions"", ""unit test resolution"", ""design data integration solutions"", ""participate in peer code review"", ""collaborate with architects"", ""share insights with developers"", ""collaborate with quality assurance"", ""lead defect root cause analysis""]",9,[],0,"[""design software solutions"", ""develop software solutions"", ""unit test resolution"", ""design data integration solutions"", ""participate in peer code review"", ""collaborate with architects"", ""share insights with developers"", ""collaborate with quality assurance"", ""lead defect root cause analysis"", ""Design"", ""technology solutions"", ""Design"", ""develop"", ""unit test resolution for production defects"", ""Design"", ""develop complex data integrations solutions"", ""solve complex problems / defects""]",17,[],0,13,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 2, ""Create"": 8, ""N/A"": 0}",6,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 3, ""N/A"": 3}",14,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 2, ""Evaluate"": 2, ""Create"": 8, ""N/A"": 3}",0.821976324,0.750192021,0.703710604,"{""Very High"": 1, ""High"": 11, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 1, ""Medium High"": 6, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 2, ""Medium High"": 5, ""Medium"": 7, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,16,0.321414785,0.321414785,0,3,0.300718427,4,0,18,8,4,5,0,0,0,0.805048319,0.981199177,1,4.572785139,12/1/2025,2025,2025-12
in-2cdf2399ee76c432,"Another vital function of the role is to provide financial management and forecasting to support the DDAI, WIB team.","[""provide financial management"", ""forecasting""]",2,[],0,"[""provide financial management"", ""forecast financial outcomes""]",2,[],0,"[""provide financial management"", ""forecast financial outcomes"", ""forecasting""]",3,[],0,1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.826064375,0.720088128,0.708559773,"{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,0,0,0,0,19,0.5,1,0,3,1,1,1,0,0,0,0.87,1.066666667,1,1.733220577,11/26/2025,2025,2025-11
in-7dcac2d609f1fbd9,"Soft Skills: o Exceptional leadership, communication, and stakeholder management abilities. o Strong problem -solving and decision -making skills under dynamic conditions.","[""leadership"", ""communication"", ""stakeholder management abilities."", ""problem -solving"", ""decision -making skills""]",5,[],0,"[""lead teams"", ""communicate effectively"", ""manage stakeholders"", ""solve problems"", ""make decisions under dynamic conditions""]",5,[],0,"[""lead teams"", ""communicate effectively"", ""manage stakeholders"", ""solve problems"", ""make decisions under dynamic conditions"", ""leadership"", ""stakeholder management abilities."", ""decision -making skills""]",8,[],0,4,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",3,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",0.700180396,0.660504902,0.622671114,"{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 4, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 3, ""Medium Low"": 1, ""Low"": 2, ""Very Low"": 0}",19,1,0.006197356,0.006197356,0,18,0.171238029,1,0,9,3,3,2,0,0,0,0.841875,0.92920933,1,2.14124012,11/24/2025,2025,2025-11
